Ano,Mes,Tema,Subtema,item,Viajeros
2011,Total,Puesto de control,Terminal,Residentes,"4,601,297"
2012,Enero,Puesto de control,Terminal,Residentes,"514,294"
2012,Febrero,Puesto de control,Terminal,Residentes,"226,886"
2012,Marzo,Puesto de control,Terminal,Residentes,"341,270"
2012,Abril,Puesto de control,Terminal,Residentes,"269,511"
2012,Mayo,Puesto de control,Terminal,Residentes,"181,497"
2012,Junio,Puesto de control,Terminal,Residentes,"465,546"
2012,Julio,Puesto de control,Terminal,Residentes,"458,439"
2012,Agosto,Puesto de control,Terminal,Residentes,"345,295"
2012,Septiembre,Puesto de control,Terminal,Residentes,"274,892"
2012,Octubre,Puesto de control,Terminal,Residentes,"355,250"
2012,Noviembre,Puesto de control,Terminal,Residentes,"340,237"
2012,Diciembre,Puesto de control,Terminal,Residentes,"764,151"
2012,Total,Puesto de control,Terminal,Residentes,"4,537,268"
2013,Enero,Puesto de control,Terminal,Residentes,"288,824"
2013,Febrero,Puesto de control,Terminal,Residentes,"189,458"
2013,Marzo,Puesto de control,Terminal,Residentes,"536,229"
2013,Abril,Puesto de control,Terminal,Residentes,"237,362"
2013,Mayo,Puesto de control,Terminal,Residentes,"246,778"
2013,Junio,Puesto de control,Terminal,Residentes,"447,272"
2013,Julio,Puesto de control,Terminal,Residentes,"252,312"
2013,Agosto,Puesto de control,Terminal,Residentes,"265,181"
2013,Septiembre,Puesto de control,Terminal,Residentes,"252,830"
2013,Octubre,Puesto de control,Terminal,Residentes,"323,709"
2013,Noviembre,Puesto de control,Terminal,Residentes,"347,301"
2013,Diciembre,Puesto de control,Terminal,Residentes,"426,826"
2013,Total,Puesto de control,Terminal,Residentes,"3,814,082"
2014,Enero,Puesto de control,Terminal,Residentes,"243,709"
2014,Febrero,Puesto de control,Terminal,Residentes,"182,628"
2014,Marzo,Puesto de control,Terminal,Residentes,"270,708"
2014,Abril,Puesto de control,Terminal,Residentes,"478,605"
2014,Mayo,Puesto de control,Terminal,Residentes,"258,844"
2014,Junio,Puesto de control,Terminal,Residentes,"536,016"
2014,Julio,Puesto de control,Terminal,Residentes,"339,237"
2014,Agosto,Puesto de control,Terminal,Residentes,"353,879"
2014,Septiembre,Puesto de control,Terminal,Residentes,"253,777"
2014,Octubre,Puesto de control,Terminal,Residentes,"426,144"
2014,Noviembre,Puesto de control,Terminal,Residentes,"275,671"
2014,Diciembre,Puesto de control,Terminal,Residentes,"793,357"
2014,Total,Puesto de control,Terminal,Residentes,"4,412,575"
2015,Enero,Puesto de control,Terminal,Residentes,"552,950"
2015,Febrero,Puesto de control,Terminal,Residentes,"253,300"
2015,Marzo,Puesto de control,Terminal,Residentes,"399,458"
2015,Abril,Puesto de control,Terminal,Residentes,"437,559"
2015,Mayo,Puesto de control,Terminal,Residentes,"403,507"
2015,Junio,Puesto de control,Terminal,Residentes,"616,717"
2015,Julio,Puesto de control,Terminal,Residentes,"520,056"
2015,Agosto,Puesto de control,Terminal,Residentes,"482,705"
2015,Septiembre,Puesto de control,Terminal,Residentes,"376,671"
2015,Octubre,Puesto de control,Terminal,Residentes,"512,823"
2015,Noviembre,Puesto de control,Terminal,Residentes,"487,271"
2015,Diciembre,Puesto de control,Terminal,Residentes,"1,124,366"
2015,Total,Puesto de control,Terminal,Residentes,"6,143,207"
2016,Enero,Puesto de control,Terminal,Residentes,"533,754"
2016,Febrero,Puesto de control,Terminal,Residentes,"357,051"
2016,Marzo,Puesto de control,Terminal,Residentes,"408,919"
2016,Abril,Puesto de control,Terminal,Residentes,"372,221"
2016,Mayo,Puesto de control,Terminal,Residentes,"441,206"
2016,Junio,Puesto de control,Terminal,Residentes,"511,563"
2016,Julio,Puesto de control,Terminal,Residentes,"497,465"
2016,Agosto,Puesto de control,Terminal,Residentes,"407,826"
2016,Septiembre,Puesto de control,Terminal,Residentes,"323,658"
2016,Octubre,Puesto de control,Terminal,Residentes,"443,693"
2016,Noviembre,Puesto de control,Terminal,Residentes,"436,800"
2016,Diciembre,Puesto de control,Terminal,Residentes,"860,419"
2016,Total,Puesto de control,Terminal,Residentes,"5,594,575"
2017,Enero,Puesto de control,Terminal,Residentes,"531,368"
2017,Febrero,Puesto de control,Terminal,Residentes,"387,955"
2017,Marzo,Puesto de control,Terminal,Residentes,"470,441"
2017,Abril,Puesto de control,Terminal,Residentes,"496,993"
2017,Mayo,Puesto de control,Terminal,Residentes,"477,792"
2017,Junio,Puesto de control,Terminal,Residentes,"566,385"
2017,Julio,Puesto de control,Terminal,Residentes,"514,005"
2017,Agosto,Puesto de control,Terminal,Residentes,"460,040"
2017,Septiembre,Puesto de control,Terminal,Residentes,"547,785"
2017,Octubre,Puesto de control,Terminal,Residentes,"595,531"
2017,Noviembre,Puesto de control,Terminal,Residentes,"493,968"
2017,Diciembre,Puesto de control,Terminal,Residentes,"1,123,781"
2017,Total,Puesto de control,Terminal,Residentes,"6,666,044"
2018,Enero,Puesto de control,Terminal,Residentes,"445,282"
2018,Febrero,Puesto de control,Terminal,Residentes,"444,439"
2018,Marzo,Puesto de control,Terminal,Residentes,"523,316"
2018,Abril,Puesto de control,Terminal,Residentes,"368,090"
2018,Mayo,Puesto de control,Terminal,Residentes,"441,912"
2018,Junio,Puesto de control,Terminal,Residentes,"727,501"
2018,Julio,Puesto de control,Terminal,Residentes,"455,393"
2018,Agosto,Puesto de control,Terminal,Residentes,"547,404"
2018,Septiembre,Puesto de control,Terminal,Residentes,"347,386"
2018,Octubre,Puesto de control,Terminal,Residentes,"652,374"
2018,Noviembre,Puesto de control,Terminal,Residentes,"610,971"
2018,Diciembre,Puesto de control,Terminal,Residentes,"671,191"
2018,Total,Puesto de control,Terminal,Residentes,"6,235,259"
2019,Enero,Puesto de control,Terminal,Residentes,"587,608"
2019,Febrero,Puesto de control,Terminal,Residentes,"581,999"
2019,Marzo,Puesto de control,Terminal,Residentes,"726,568"
2019,Abril,Puesto de control,Terminal,Residentes,"607,008"
2019,Mayo,Puesto de control,Terminal,Residentes,"517,275"
2019,Junio,Puesto de control,Terminal,Residentes,"701,428"
2019,Julio,Puesto de control,Terminal,Residentes,"570,738"
2019,Agosto,Puesto de control,Terminal,Residentes,"679,723"
2019,Septiembre,Puesto de control,Terminal,Residentes,"504,240"
2019,Octubre,Puesto de control,Terminal,Residentes,"700,151"
2019,Noviembre,Puesto de control,Terminal,Residentes,"657,440"
2019,Diciembre,Puesto de control,Terminal,Residentes,"1,215,868"
2019,Total,Puesto de control,Terminal,Residentes,"8,050,046"
2010,Enero,Puesto de control,Aeropuerto,Personas en conexion,121892
2010,Febrero,Puesto de control,Aeropuerto,Personas en conexion,102773
2010,Marzo,Puesto de control,Aeropuerto,Personas en conexion,166223
2010,Abril,Puesto de control,Aeropuerto,Personas en conexion,156834
2010,Mayo,Puesto de control,Aeropuerto,Personas en conexion,148192
2010,Junio,Puesto de control,Aeropuerto,Personas en conexion,207099
2010,Julio,Puesto de control,Aeropuerto,Personas en conexion,206213
2010,Agosto,Puesto de control,Aeropuerto,Personas en conexion,209132
2010,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,179782
2010,Octubre,Puesto de control,Aeropuerto,Personas en conexion,170223
2010,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,166179
2010,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,60417
2010,Total,Puesto de control,Aeropuerto,Personas en conexion,1894959
2011,Enero,Puesto de control,Aeropuerto,Personas en conexion,146753
2011,Febrero,Puesto de control,Aeropuerto,Personas en conexion,115186
2011,Marzo,Puesto de control,Aeropuerto,Personas en conexion,175734
2011,Abril,Puesto de control,Aeropuerto,Personas en conexion,184402
2011,Mayo,Puesto de control,Aeropuerto,Personas en conexion,168638
2011,Junio,Puesto de control,Aeropuerto,Personas en conexion,234521
2011,Julio,Puesto de control,Aeropuerto,Personas en conexion,266674
2011,Agosto,Puesto de control,Aeropuerto,Personas en conexion,257028
2011,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,271760
2011,Octubre,Puesto de control,Aeropuerto,Personas en conexion,230279
2011,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,264303
2011,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,337524
2011,Total,Puesto de control,Aeropuerto,Personas en conexion,2652802
2012,Enero,Puesto de control,Aeropuerto,Personas en conexion,317731
2012,Febrero,Puesto de control,Aeropuerto,Personas en conexion,263781
2012,Marzo,Puesto de control,Aeropuerto,Personas en conexion,248774
2012,Abril,Puesto de control,Aeropuerto,Personas en conexion,230494
2012,Mayo,Puesto de control,Aeropuerto,Personas en conexion,248787
2012,Junio,Puesto de control,Aeropuerto,Personas en conexion,293356
2012,Julio,Puesto de control,Aeropuerto,Personas en conexion,293237
2012,Agosto,Puesto de control,Aeropuerto,Personas en conexion,358636
2012,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,292223
2012,Octubre,Puesto de control,Aeropuerto,Personas en conexion,276929
2012,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,282066
2012,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,276690
2012,Total,Puesto de control,Aeropuerto,Personas en conexion,3382704
2013,Enero,Puesto de control,Aeropuerto,Personas en conexion,365932
2013,Febrero,Puesto de control,Aeropuerto,Personas en conexion,293966
2013,Marzo,Puesto de control,Aeropuerto,Personas en conexion,291816
2013,Abril,Puesto de control,Aeropuerto,Personas en conexion,333268
2013,Mayo,Puesto de control,Aeropuerto,Personas en conexion,309272
2013,Junio,Puesto de control,Aeropuerto,Personas en conexion,354081
2013,Julio,Puesto de control,Aeropuerto,Personas en conexion,383173
2013,Agosto,Puesto de control,Aeropuerto,Personas en conexion,351923
2013,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,316788
2013,Octubre,Puesto de control,Aeropuerto,Personas en conexion,308488
2013,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,270284
2013,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,340608
2013,Total,Puesto de control,Aeropuerto,Personas en conexion,3919599
2014,Enero,Puesto de control,Aeropuerto,Personas en conexion,293320
2014,Febrero,Puesto de control,Aeropuerto,Personas en conexion,328238
2014,Marzo,Puesto de control,Aeropuerto,Personas en conexion,313744
2014,Abril,Puesto de control,Aeropuerto,Personas en conexion,304282
2014,Mayo,Puesto de control,Aeropuerto,Personas en conexion,341252
2014,Junio,Puesto de control,Aeropuerto,Personas en conexion,378034
2014,Julio,Puesto de control,Aeropuerto,Personas en conexion,385083
2014,Agosto,Puesto de control,Aeropuerto,Personas en conexion,458853
2014,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,426089
2014,Octubre,Puesto de control,Aeropuerto,Personas en conexion,427191
2014,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,424112
2014,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,427635
2014,Total,Puesto de control,Aeropuerto,Personas en conexion,4507833
2015,Enero,Puesto de control,Aeropuerto,Personas en conexion,560638
2015,Febrero,Puesto de control,Aeropuerto,Personas en conexion,420179
2015,Marzo,Puesto de control,Aeropuerto,Personas en conexion,455145.5705
2015,Abril,Puesto de control,Aeropuerto,Personas en conexion,279466
2015,Mayo,Puesto de control,Aeropuerto,Personas en conexion,332822
2015,Junio,Puesto de control,Aeropuerto,Personas en conexion,326392
2015,Julio,Puesto de control,Aeropuerto,Personas en conexion,377572
2015,Agosto,Puesto de control,Aeropuerto,Personas en conexion,369582.7099
2015,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,292799.2495
2015,Octubre,Puesto de control,Aeropuerto,Personas en conexion,380266
2015,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,299649
2015,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,286480.0132
2015,Total,Puesto de control,Aeropuerto,Personas en conexion,4360481.746
2016,Enero,Puesto de control,Aeropuerto,Personas en conexion,250902
2016,Febrero,Puesto de control,Aeropuerto,Personas en conexion,286516
2016,Marzo,Puesto de control,Aeropuerto,Personas en conexion,337142
2016,Abril,Puesto de control,Aeropuerto,Personas en conexion,349722
2016,Mayo,Puesto de control,Aeropuerto,Personas en conexion,225738
2016,Junio,Puesto de control,Aeropuerto,Personas en conexion,307711
2016,Julio,Puesto de control,Aeropuerto,Personas en conexion,377160
2016,Agosto,Puesto de control,Aeropuerto,Personas en conexion,512758
2016,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,299476
2016,Octubre,Puesto de control,Aeropuerto,Personas en conexion,173254
2016,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,256597
2016,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,408825
2016,Total,Puesto de control,Aeropuerto,Personas en conexion,3785801
2017,Enero,Puesto de control,Aeropuerto,Personas en conexion,466408
2017,Febrero,Puesto de control,Aeropuerto,Personas en conexion,217957
2017,Marzo,Puesto de control,Aeropuerto,Personas en conexion,214509
2017,Abril,Puesto de control,Aeropuerto,Personas en conexion,290592
2017,Mayo,Puesto de control,Aeropuerto,Personas en conexion,219626
2017,Junio,Puesto de control,Aeropuerto,Personas en conexion,248665
2017,Julio,Puesto de control,Aeropuerto,Personas en conexion,269878
2017,Agosto,Puesto de control,Aeropuerto,Personas en conexion,344680
2017,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,225244
2017,Octubre,Puesto de control,Aeropuerto,Personas en conexion,209490
2017,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,233946
2017,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,182234
2017,Total,Puesto de control,Aeropuerto,Personas en conexion,3123229
2018,Enero,Puesto de control,Aeropuerto,Personas en conexion,437465
2018,Febrero,Puesto de control,Aeropuerto,Personas en conexion,457405
2018,Marzo,Puesto de control,Aeropuerto,Personas en conexion,427522
2018,Abril,Puesto de control,Aeropuerto,Personas en conexion,427467
2018,Mayo,Puesto de control,Aeropuerto,Personas en conexion,517226
2018,Junio,Puesto de control,Aeropuerto,Personas en conexion,494377
2018,Julio,Puesto de control,Aeropuerto,Personas en conexion,619061
2018,Agosto,Puesto de control,Aeropuerto,Personas en conexion,521460
2018,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,409473
2018,Octubre,Puesto de control,Aeropuerto,Personas en conexion,498067
2018,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,570855
2018,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,512151
2018,Total,Puesto de control,Aeropuerto,Personas en conexion,5892529
2019,Enero,Puesto de control,Aeropuerto,Personas en conexion,494466
2019,Febrero,Puesto de control,Aeropuerto,Personas en conexion,506449
2019,Marzo,Puesto de control,Aeropuerto,Personas en conexion,609981
2019,Abril,Puesto de control,Aeropuerto,Personas en conexion,507488
2019,Mayo,Puesto de control,Aeropuerto,Personas en conexion,504611
2019,Junio,Puesto de control,Aeropuerto,Personas en conexion,521460
2019,Julio,Puesto de control,Aeropuerto,Personas en conexion,469988
2019,Agosto,Puesto de control,Aeropuerto,Personas en conexion,568212
2019,Septiembre,Puesto de control,Aeropuerto,Personas en conexion,462754
2019,Octubre,Puesto de control,Aeropuerto,Personas en conexion,454109
2019,Noviembre,Puesto de control,Aeropuerto,Personas en conexion,456416
2019,Diciembre,Puesto de control,Aeropuerto,Personas en conexion,449474
2019,Total,Puesto de control,Aeropuerto,Personas en conexion,6005408
2010,Enero,Puesto de control,Peajes,Personas en conexion,5758
2010,Febrero,Puesto de control,Peajes,Personas en conexion,1594
2010,Marzo,Puesto de control,Peajes,Personas en conexion,12458
2010,Abril,Puesto de control,Peajes,Personas en conexion,27124
2010,Mayo,Puesto de control,Peajes,Personas en conexion,13530
2010,Junio,Puesto de control,Peajes,Personas en conexion,20196
2010,Julio,Puesto de control,Peajes,Personas en conexion,18245
2010,Agosto,Puesto de control,Peajes,Personas en conexion,16850
2010,Septiembre,Puesto de control,Peajes,Personas en conexion,15052
2010,Octubre,Puesto de control,Peajes,Personas en conexion,22987
2010,Noviembre,Puesto de control,Peajes,Personas en conexion,18990
2010,Diciembre,Puesto de control,Peajes,Personas en conexion,2268
2010,Total,Puesto de control,Peajes,Personas en conexion,175052
2011,Enero,Puesto de control,Peajes,Personas en conexion,6855
2011,Febrero,Puesto de control,Peajes,Personas en conexion,1903
2011,Marzo,Puesto de control,Peajes,Personas en conexion,14978
2011,Abril,Puesto de control,Peajes,Personas en conexion,34332
2011,Mayo,Puesto de control,Peajes,Personas en conexion,16072
2011,Junio,Puesto de control,Peajes,Personas en conexion,26651
2011,Julio,Puesto de control,Peajes,Personas en conexion,22375
2011,Agosto,Puesto de control,Peajes,Personas en conexion,20537
2011,Septiembre,Puesto de control,Peajes,Personas en conexion,18698
2011,Octubre,Puesto de control,Peajes,Personas en conexion,27057
2011,Noviembre,Puesto de control,Peajes,Personas en conexion,23243
2011,Diciembre,Puesto de control,Peajes,Personas en conexion,2665
2011,Total,Puesto de control,Peajes,Personas en conexion,215366
2012,Enero,Puesto de control,Peajes,Personas en conexion,7894
2012,Febrero,Puesto de control,Peajes,Personas en conexion,2261
2012,Marzo,Puesto de control,Peajes,Personas en conexion,16783
2012,Abril,Puesto de control,Peajes,Personas en conexion,43535
2012,Mayo,Puesto de control,Peajes,Personas en conexion,16935
2012,Junio,Puesto de control,Peajes,Personas en conexion,33389
2012,Julio,Puesto de control,Peajes,Personas en conexion,27836
2012,Agosto,Puesto de control,Peajes,Personas en conexion,23936
2012,Septiembre,Puesto de control,Peajes,Personas en conexion,22876
